epoch,step,train_acc_epoch,train_acc_step,train_f1_epoch,train_f1_step,train_loss_epoch,train_loss_step,train_precision_epoch,train_precision_step,train_recall_epoch,train_recall_step,val_acc_epoch,val_acc_step,val_f1_epoch,val_f1_step,val_loss_epoch,val_loss_step,val_precision_epoch,val_precision_step,val_recall_epoch,val_recall_step
3,87,,,,,,,,,,,0.746666669845581,,0.746666669845581,,0.6597802639007568,,0.746666669845581,,0.746666669845581,
3,87,0.7389443516731262,,0.7389443516731262,,0.6577359437942505,,0.7389443516731262,,0.7389443516731262,,,,,,,,,,,
4,99,,0.71875,,0.71875,,0.7873626947402954,,0.71875,,0.71875,,,,,,,,,,
,20,,,,,,,,,,,,0.78125,,0.78125,,0.5445905327796936,,0.78125,,0.78125
,21,,,,,,,,,,,,0.75,,0.75,,0.7167171239852905,,0.75,,0.75
,22,,,,,,,,,,,,0.59375,,0.59375,,0.8325214385986328,,0.59375,,0.59375
,23,,,,,,,,,,,,0.8125,,0.8125,,0.6170227527618408,,0.8125,,0.8125
,24,,,,,,,,,,,,0.7727272510528564,,0.7727272510528564,,0.47965729236602783,,0.7727272510528564,,0.7727272510528564
4,109,,,,,,,,,,,0.7400000095367432,,0.7400000095367432,,0.6486648321151733,,0.7400000095367432,,0.7400000095367432,
4,109,0.7446504831314087,,0.7446504831314087,,0.6528920531272888,,0.7446504831314087,,0.7446504831314087,,,,,,,,,,,
,25,,,,,,,,,,,,0.8125,,0.8125,,0.5162195563316345,,0.8125,,0.8125
,26,,,,,,,,,,,,0.71875,,0.71875,,0.7230518460273743,,0.71875,,0.71875
,27,,,,,,,,,,,,0.65625,,0.65625,,0.8107519149780273,,0.65625,,0.65625
,28,,,,,,,,,,,,0.78125,,0.78125,,0.6163432002067566,,0.78125,,0.78125
,29,,,,,,,,,,,,0.9090909361839294,,0.9090909361839294,,0.46553048491477966,,0.9090909361839294,,0.9090909361839294
5,131,,,,,,,,,,,0.7666666507720947,,0.7666666507720947,,0.6371026635169983,,0.7666666507720947,,0.7666666507720947,
5,131,0.7489300966262817,,0.7489300966262817,,0.6379031538963318,,0.7489300966262817,,0.7489300966262817,,,,,,,,,,,
6,149,,0.71875,,0.71875,,0.6275742650032043,,0.71875,,0.71875,,,,,,,,,,
,30,,,,,,,,,,,,0.78125,,0.78125,,0.5146057605743408,,0.78125,,0.78125
,31,,,,,,,,,,,,0.75,,0.75,,0.7161337733268738,,0.75,,0.75
,32,,,,,,,,,,,,0.65625,,0.65625,,0.8148221373558044,,0.65625,,0.65625
,33,,,,,,,,,,,,0.78125,,0.78125,,0.6024373769760132,,0.78125,,0.78125
,34,,,,,,,,,,,,0.8181818127632141,,0.8181818127632141,,0.46881103515625,,0.8181818127632141,,0.8181818127632141
6,153,,,,,,,,,,,0.753333330154419,,0.753333330154419,,0.6336654424667358,,0.753333330154419,,0.753333330154419,
6,153,0.7546362280845642,,0.7546362280845642,,0.6364506483078003,,0.7546362280845642,,0.7546362280845642,,,,,,,,,,,
,35,,,,,,,,,,,,0.78125,,0.78125,,0.5255067944526672,,0.78125,,0.78125
,36,,,,,,,,,,,,0.75,,0.75,,0.6988389492034912,,0.75,,0.75
,37,,,,,,,,,,,,0.625,,0.625,,0.8262420296669006,,0.625,,0.625
,38,,,,,,,,,,,,0.8125,,0.8125,,0.5886619687080383,,0.8125,,0.8125
,39,,,,,,,,,,,,0.7727272510528564,,0.7727272510528564,,0.47082754969596863,,0.7727272510528564,,0.7727272510528564
7,175,,,,,,,,,,,0.746666669845581,,0.746666669845581,,0.6320946216583252,,0.746666669845581,,0.746666669845581,
7,175,0.7446504831314087,,0.7446504831314087,,0.6333615779876709,,0.7446504831314087,,0.7446504831314087,,,,,,,,,,,
