epoch,step,train_acc_epoch,train_acc_step,train_f1_epoch,train_f1_step,train_loss_epoch,train_loss_step,train_precision_epoch,train_precision_step,train_recall_epoch,train_recall_step,val_acc_epoch,val_acc_step,val_f1_epoch,val_f1_step,val_loss_epoch,val_loss_step,val_precision_epoch,val_precision_step,val_recall_epoch,val_recall_step
,31,,,,,,,,,,,,0.6875,,0.6875,,0.7838263511657715,,0.6875,,0.6875
,32,,,,,,,,,,,,0.625,,0.625,,0.9723628163337708,,0.625,,0.625
,33,,,,,,,,,,,,0.84375,,0.84375,,0.4082409143447876,,0.84375,,0.84375
,34,,,,,,,,,,,,0.8181818127632141,,0.8181818127632141,,0.4564034640789032,,0.8181818127632141,,0.8181818127632141
6,153,,,,,,,,,,,0.7666666507720947,,0.7666666507720947,,0.6139841675758362,,0.7666666507720947,,0.7666666507720947,
6,153,0.8017118573188782,,0.8017118573188782,,0.5184981226921082,,0.8017118573188782,,0.8017118573188782,,,,,,,,,,,
,35,,,,,,,,,,,,0.8125,,0.8125,,0.4634162485599518,,0.8125,,0.8125
,36,,,,,,,,,,,,0.78125,,0.78125,,0.5811001062393188,,0.78125,,0.78125
,37,,,,,,,,,,,,0.65625,,0.65625,,0.7807794809341431,,0.65625,,0.65625
,38,,,,,,,,,,,,0.875,,0.875,,0.3773144781589508,,0.875,,0.875
,39,,,,,,,,,,,,0.8181818127632141,,0.8181818127632141,,0.3969508409500122,,0.8181818127632141,,0.8181818127632141
7,175,,,,,,,,,,,0.7866666913032532,,0.7866666913032532,,0.528109610080719,,0.7866666913032532,,0.7866666913032532,
7,175,0.8017118573188782,,0.8017118573188782,,0.567878246307373,,0.8017118573188782,,0.8017118573188782,,,,,,,,,,,
